"Date","Price","Open","High","Low","Vol.","Change %"
"11/12/2013","1,598.55","1,601.10","1,602.35","1,595.60","","-0.14%"
"11/11/2013","1,600.84","1,596.47","1,601.83","1,596.24","","0.29%"
"11/08/2013","1,596.28","1,590.75","1,597.22","1,581.99","","0.49%"
"11/07/2013","1,588.47","1,607.31","1,607.52","1,588.47","","-1.20%"
"11/06/2013","1,607.72","1,599.28","1,611.11","1,598.85","","0.52%"
"11/05/2013","1,599.43","1,603.99","1,605.44","1,592.85","","-0.27%"
"11/04/2013","1,603.81","1,598.30","1,604.72","1,596.81","","0.37%"
"11/01/2013","1,597.86","1,601.95","1,602.41","1,592.79","","-0.31%"
"10/31/2013","1,602.86","1,609.25","1,610.28","1,600.85","","-0.56%"
"10/30/2013","1,611.86","1,613.47","1,618.93","1,604.70","","-0.15%"
"10/29/2013","1,614.33","1,610.05","1,614.33","1,608.00","","0.26%"
"10/28/2013","1,610.22","1,608.21","1,612.98","1,607.20","","0.14%"
"10/25/2013","1,607.96","1,608.30","1,608.70","1,603.73","","0.00%"
"10/24/2013","1,607.92","1,601.39","1,609.34","1,600.63","","0.39%"
"10/23/2013","1,601.64","1,610.95","1,612.99","1,597.65","","-0.57%"
"10/22/2013","1,610.79","1,599.33","1,614.44","1,598.75","","0.69%"
"10/21/2013","1,599.73","1,597.69","1,600.95","1,597.53","","0.10%"
"10/18/2013","1,598.14","1,586.22","1,598.14","1,586.17","","0.72%"
"10/17/2013","1,586.64","1,571.29","1,586.93","1,571.29","","1.04%"
"10/16/2013","1,570.34","1,559.31","1,571.81","1,556.96","","0.78%"
"10/15/2013","1,558.19","1,560.91","1,565.59","1,558.05","","-0.29%"
"10/14/2013","1,562.77","1,557.44","1,562.77","1,552.35","","0.35%"
"10/11/2013","1,557.35","1,546.10","1,557.35","1,546.10","","0.74%"
"10/10/2013","1,545.94","1,519.74","1,546.34","1,518.55","","1.72%"
"10/09/2013","1,519.78","1,522.74","1,523.12","1,513.62","","-0.22%"
"10/08/2013","1,523.13","1,536.95","1,537.37","1,522.00","","-0.86%"
"10/07/2013","1,536.40","1,546.50","1,546.73","1,533.25","","-0.72%"
"10/04/2013","1,547.50","1,542.98","1,547.50","1,539.55","","0.31%"
"10/03/2013","1,542.79","1,550.53","1,552.56","1,539.26","","-0.53%"
"10/02/2013","1,551.02","1,553.61","1,554.07","1,542.55","","-0.16%"
"10/01/2013","1,553.51","1,542.56","1,554.57","1,542.33","","0.64%"
"09/30/2013","1,543.67","1,554.75","1,555.09","1,538.82","","-0.73%"
"09/27/2013","1,554.99","1,557.49","1,559.15","1,551.53","","-0.11%"
"09/26/2013","1,556.74","1,553.18","1,561.49","1,552.01","","0.19%"
"09/25/2013","1,553.75","1,554.73","1,559.29","1,552.10","","-0.12%"
"09/24/2013","1,555.57","1,556.59","1,560.60","1,552.34","","-0.15%"
"09/23/2013","1,557.87","1,564.33","1,565.25","1,554.77","","-0.34%"
"09/20/2013","1,563.26","1,572.91","1,573.18","1,563.26","","-0.63%"
"09/19/2013","1,573.13","1,571.01","1,579.02","1,570.74","","0.74%"
"09/18/2013","1,561.53","1,548.50","1,571.41","1,547.73","","0.92%"
"09/17/2013","1,547.24","1,545.71","1,548.03","1,542.91","","0.05%"
"09/16/2013","1,546.52","1,537.62","1,551.21","1,537.46","","0.83%"
"09/13/2013","1,533.72","1,531.15","1,535.49","1,529.29","","0.05%"
"09/12/2013","1,532.93","1,536.39","1,537.21","1,531.32","","-0.18%"
"09/11/2013","1,535.73","1,530.46","1,536.58","1,527.97","","0.43%"
"09/10/2013","1,529.14","1,516.54","1,529.61","1,516.54","","0.87%"
"09/09/2013","1,515.91","1,501.85","1,516.60","1,501.62","","0.90%"
"09/06/2013","1,502.40","1,497.88","1,506.73","1,492.39","","0.32%"
"09/05/2013","1,497.58","1,496.79","1,500.50","1,494.76","","0.09%"
"09/04/2013","1,496.29","1,485.95","1,497.42","1,484.22","","0.69%"
"09/03/2013","1,486.06","1,482.23","1,495.12","1,482.09","","0.33%"
"09/02/2013","1,481.18","1,473.69","1,483.24","1,473.43","","0.57%"
"08/30/2013","1,472.74","1,482.38","1,482.66","1,471.27","","-0.57%"
"08/29/2013","1,481.11","1,479.82","1,485.31","1,476.00","","0.07%"
"08/28/2013","1,480.03","1,483.69","1,483.69","1,473.36","","-0.29%"
"08/27/2013","1,484.40","1,503.87","1,504.60","1,484.05","","-1.33%"
"08/26/2013","1,504.41","1,508.31","1,510.57","1,504.05","","-0.27%"
"08/23/2013","1,508.49","1,498.87","1,508.66","1,498.54","","0.71%"
"08/22/2013","1,497.80","1,486.55","1,499.12","1,485.33","","0.55%"
"08/21/2013","1,489.65","1,499.84","1,499.94","1,486.49","","-0.73%"
"08/20/2013","1,500.59","1,499.98","1,503.78","1,492.31","","-0.05%"
"08/19/2013","1,501.39","1,508.67","1,509.66","1,501.27","","-0.49%"
"08/16/2013","1,508.80","1,511.09","1,512.60","1,507.17","","0.04%"
"08/15/2013","1,508.14","1,525.80","1,527.31","1,502.73","","-1.24%"
"08/14/2013","1,527.04","1,528.53","1,531.88","1,526.16","","-0.01%"
"08/13/2013","1,527.19","1,523.72","1,529.18","1,520.47","","0.21%"
"08/12/2013","1,524.06","1,525.86","1,526.77","1,519.80","","-0.19%"
"08/09/2013","1,526.90","1,527.34","1,530.77","1,523.51","","-0.06%"
"08/08/2013","1,527.82","1,519.06","1,528.69","1,518.76","","0.56%"
"08/07/2013","1,519.33","1,527.00","1,527.00","1,516.26","","-0.57%"
"08/06/2013","1,528.06","1,531.78","1,535.15","1,524.00","","-0.16%"
"08/05/2013","1,530.46","1,532.59","1,535.12","1,527.67","","-0.22%"
"08/02/2013","1,533.85","1,524.79","1,533.85","1,524.73","","0.59%"
"08/01/2013","1,524.91","1,509.71","1,524.91","1,509.71","","1.13%"
"07/31/2013","1,507.91","1,509.65","1,518.27","1,504.92","","-0.16%"
"07/30/2013","1,510.32","1,508.57","1,516.33","1,508.07","","0.10%"
"07/29/2013","1,508.86","1,516.08","1,516.20","1,506.33","","-0.48%"
"07/26/2013","1,516.21","1,518.64","1,519.31","1,507.76","","-0.10%"
"07/25/2013","1,517.72","1,516.22","1,521.67","1,510.17","","-0.04%"
"07/24/2013","1,518.38","1,520.15","1,525.27","1,514.17","","-0.09%"
"07/23/2013","1,519.77","1,519.99","1,524.38","1,519.09","","-0.06%"
"07/22/2013","1,520.62","1,515.57","1,521.49","1,514.65","","0.47%"
"07/19/2013","1,513.52","1,513.02","1,513.87","1,507.32","","0.16%"
"07/18/2013","1,511.13","1,505.09","1,513.42","1,502.42","","0.52%"
"07/17/2013","1,503.38","1,500.46","1,508.50","1,497.99","","0.19%"
"07/16/2013","1,500.53","1,501.82","1,504.95","1,498.49","","-0.03%"
"07/15/2013","1,500.94","1,498.99","1,502.27","1,495.91","","0.18%"
"07/12/2013","1,498.31","1,498.31","1,499.98","1,494.16","","0.11%"
"07/11/2013","1,496.67","1,481.71","1,499.81","1,480.09","","1.59%"
"07/10/2013","1,473.31","1,468.52","1,477.83","1,468.49","","0.33%"
"07/09/2013","1,468.47","1,459.11","1,470.26","1,458.78","","0.75%"
"07/08/2013","1,457.52","1,448.71","1,461.06","1,445.36","","0.58%"
"07/05/2013","1,449.05","1,448.34","1,450.90","1,440.38","","0.06%"
"07/04/2013","1,448.22","1,441.41","1,448.60","1,440.73","","0.53%"
"07/03/2013","1,440.59","1,443.17","1,443.17","1,433.15","","-0.30%"
"07/02/2013","1,444.86","1,446.41","1,449.84","1,439.23","","0.04%"
"07/01/2013","1,444.33","1,435.06","1,450.87","1,433.54","","0.75%"
"06/28/2013","1,433.55","1,438.46","1,442.99","1,430.55","","-0.17%"
"06/27/2013","1,436.03","1,426.07","1,442.16","1,426.06","","0.74%"
"06/26/2013","1,425.51","1,413.19","1,426.91","1,411.89","","0.92%"
"06/25/2013","1,412.53","1,402.09","1,416.12","1,398.17","","0.82%"
"06/24/2013","1,400.98","1,420.59","1,421.22","1,393.93","","-1.42%"
"06/21/2013","1,421.19","1,425.92","1,430.85","1,413.32","","-0.19%"
"06/20/2013","1,423.87","1,465.48","1,466.01","1,423.84","","-3.46%"
"06/19/2013","1,474.88","1,484.57","1,487.97","1,466.28","","-0.55%"
"06/18/2013","1,483.04","1,477.89","1,485.70","1,474.20","","0.41%"
"06/17/2013","1,476.97","1,463.90","1,481.35","1,463.25","","0.90%"
"06/14/2013","1,463.83","1,465.13","1,472.22","1,462.86","","-0.03%"
"06/13/2013","1,464.26","1,456.67","1,466.50","1,446.19","","0.46%"
"06/12/2013","1,457.57","1,464.61","1,472.15","1,456.45","","-0.40%"
"06/11/2013","1,463.42","1,475.09","1,477.72","1,458.43","","-0.66%"
"06/10/2013","1,473.13","1,468.48","1,477.24","1,468.48","","0.20%"
"06/07/2013","1,470.22","1,457.40","1,470.71","1,455.23","","1.05%"
"06/06/2013","1,454.91","1,450.61","1,459.29","1,445.82","","0.27%"
"06/05/2013","1,450.95","1,473.12","1,473.74","1,450.58","","-1.53%"
"06/04/2013","1,473.48","1,473.92","1,481.89","1,469.60","","0.05%"
"06/03/2013","1,472.74","1,472.50","1,474.78","1,464.65","","0.06%"
"05/31/2013","1,471.93","1,492.52","1,494.08","1,471.93","","-1.33%"
"05/30/2013","1,491.79","1,488.60","1,495.18","1,483.74","","0.16%"
"05/29/2013","1,489.44","1,496.72","1,499.28","1,483.92","","-0.51%"
"05/28/2013","1,497.13","1,488.05","1,507.32","1,486.27","","0.51%"
"05/27/2013","1,489.58","1,492.06","1,492.06","1,487.78","","-0.21%"
"05/24/2013","1,492.74","1,493.58","1,497.16","1,485.84","","-0.05%"
"05/23/2013","1,493.44","1,512.73","1,512.82","1,484.18","","-1.29%"
"05/22/2013","1,512.90","1,523.11","1,533.35","1,509.96","","-0.51%"
"05/21/2013","1,520.64","1,519.75","1,525.41","1,514.27","","0.15%"
"05/20/2013","1,518.41","1,514.55","1,521.85","1,514.17","","0.36%"
"05/17/2013","1,512.98","1,505.62","1,512.98","1,503.17","","0.33%"
"05/16/2013","1,508.02","1,512.38","1,513.74","1,504.77","","-0.19%"
"05/15/2013","1,510.87","1,505.14","1,511.94","1,504.30","","0.33%"
"05/14/2013","1,505.97","1,497.66","1,505.97","1,494.10","","0.57%"
"05/13/2013","1,497.40","1,496.14","1,499.88","1,492.76","","0.10%"
"05/10/2013","1,495.84","1,491.45","1,496.55","1,489.60","","0.01%"
"05/09/2013","1,495.74","1,503.68","1,504.23","1,488.68","","-0.53%"
"05/08/2013","1,503.66","1,492.78","1,503.66","1,492.71","","0.78%"
"05/07/2013","1,492.06","1,483.25","1,492.69","1,483.25","","0.69%"
"05/06/2013","1,481.85","1,482.42","1,483.75","1,480.07","","-0.04%"
"05/03/2013","1,482.46","1,469.70","1,485.98","1,469.32","","0.87%"
"05/02/2013","1,469.72","1,466.14","1,470.39","1,459.88","","0.22%"
"05/01/2013","1,466.53","1,475.48","1,477.35","1,465.49","","-0.65%"
"04/30/2013","1,476.14","1,469.31","1,476.14","1,466.69","","0.52%"
"04/29/2013","1,468.44","1,457.67","1,470.37","1,457.46","","0.73%"
"04/26/2013","1,457.80","1,459.83","1,461.33","1,454.78","","-0.10%"
"04/25/2013","1,459.26","1,451.87","1,463.74","1,451.34","","0.58%"
"04/24/2013","1,450.79","1,443.69","1,453.44","1,443.69","","0.48%"
"04/23/2013","1,443.86","1,428.13","1,444.06","1,427.55","","1.18%"
"04/22/2013","1,427.08","1,421.68","1,429.60","1,418.74","","0.34%"
"04/19/2013","1,422.25","1,413.20","1,422.25","1,411.87","","0.60%"
"04/18/2013","1,413.72","1,418.73","1,421.15","1,410.10","","-0.49%"
"04/17/2013","1,420.70","1,442.58","1,444.19","1,416.02","","-1.26%"
"04/16/2013","1,438.81","1,430.05","1,441.52","1,424.33","","0.54%"
"04/15/2013","1,431.09","1,455.58","1,456.28","1,430.63","","-1.75%"
"04/12/2013","1,456.54","1,462.53","1,463.08","1,450.58","","-0.43%"
"04/11/2013","1,462.82","1,452.58","1,465.16","1,452.58","","0.72%"
"04/10/2013","1,452.41","1,433.83","1,452.41","1,433.80","","1.35%"
"04/09/2013","1,433.01","1,427.21","1,436.62","1,427.05","","0.46%"
"04/08/2013","1,426.45","1,417.37","1,426.45","1,417.37","","0.52%"
"04/05/2013","1,419.11","1,424.48","1,429.39","1,409.30","","-0.22%"
"04/04/2013","1,422.22","1,424.84","1,427.33","1,419.27","","-0.24%"
"04/03/2013","1,425.59","1,435.21","1,438.59","1,423.38","","-0.68%"
"04/02/2013","1,435.41","1,428.20","1,437.56","1,425.23","","0.52%"
"04/01/2013","1,428.04","1,432.95","1,433.02","1,426.18","","-0.45%"
"03/29/2013","1,434.51","1,434.24","1,434.51","1,432.89","","-0.01%"
"03/28/2013","1,434.62","1,429.13","1,434.96","1,426.87","","0.40%"
"03/27/2013","1,428.95","1,432.42","1,433.69","1,420.45","","-0.26%"
"03/26/2013","1,432.64","1,426.41","1,432.69","1,424.52","","0.42%"
"03/25/2013","1,426.71","1,431.65","1,438.77","1,423.83","","-0.39%"
"03/22/2013","1,432.33","1,426.01","1,433.44","1,423.12","","0.40%"
"03/21/2013","1,426.66","1,432.98","1,435.66","1,425.47","","-0.54%"
"03/20/2013","1,434.35","1,425.42","1,435.56","1,425.35","","0.53%"
"03/19/2013","1,426.75","1,429.89","1,435.06","1,420.94","","-0.29%"
"03/18/2013","1,430.97","1,441.09","1,441.18","1,424.67","","-0.94%"
"03/15/2013","1,444.48","1,441.45","1,445.80","1,439.58","","0.30%"
"03/14/2013","1,440.21","1,429.67","1,441.38","1,429.43","","0.73%"
"03/13/2013","1,429.84","1,433.59","1,434.35","1,425.60","","-0.24%"
"03/12/2013","1,433.28","1,434.83","1,437.19","1,430.99","","-0.11%"
"03/11/2013","1,434.83","1,428.41","1,435.84","1,428.18","","0.43%"
"03/08/2013","1,428.72","1,424.81","1,429.86","1,423.94","","0.27%"
"03/07/2013","1,424.88","1,420.28","1,427.17","1,420.28","","0.18%"
"03/06/2013","1,422.26","1,420.85","1,426.34","1,419.70","","0.14%"
"03/05/2013","1,420.25","1,406.24","1,422.55","1,406.23","","1.09%"
"03/04/2013","1,404.94","1,402.42","1,405.66","1,397.61","","0.23%"
"03/01/2013","1,401.75","1,403.52","1,406.32","1,390.99","","-0.24%"
"02/28/2013","1,405.18","1,399.70","1,409.26","1,399.69","","0.41%"
"02/27/2013","1,399.43","1,385.95","1,401.61","1,384.12","","0.96%"
"02/26/2013","1,386.06","1,390.51","1,390.51","1,380.15","","-0.37%"
"02/25/2013","1,391.22","1,399.91","1,414.76","1,391.22","","-0.77%"
"02/22/2013","1,402.05","1,391.61","1,402.59","1,390.15","","0.71%"
"02/21/2013","1,392.11","1,407.32","1,407.36","1,387.87","","-1.27%"
"02/20/2013","1,410.01","1,420.17","1,423.96","1,407.03","","-0.69%"
"02/19/2013","1,419.81","1,408.46","1,420.35","1,408.09","","0.81%"
"02/18/2013","1,408.46","1,406.40","1,409.16","1,406.40","","0.11%"
"02/15/2013","1,406.92","1,411.77","1,411.80","1,404.70","","-0.33%"
"02/14/2013","1,411.59","1,414.52","1,415.18","1,406.67","","-0.16%"
"02/13/2013","1,413.81","1,413.54","1,418.11","1,411.66","","0.00%"
"02/12/2013","1,413.83","1,404.87","1,414.58","1,404.87","","0.58%"
"02/11/2013","1,405.70","1,409.86","1,410.17","1,403.27","","-0.34%"
"02/08/2013","1,410.44","1,401.32","1,410.95","1,399.89","","0.61%"
"02/07/2013","1,401.92","1,408.14","1,410.83","1,396.13","","-0.46%"
"02/06/2013","1,408.35","1,406.14","1,410.79","1,402.49","","0.23%"
"02/05/2013","1,405.15","1,399.69","1,408.33","1,395.58","","0.39%"
"02/04/2013","1,399.68","1,415.34","1,417.18","1,399.50","","-1.21%"
"02/01/2013","1,416.79","1,405.27","1,416.79","1,405.17","","0.81%"
"01/31/2013","1,405.47","1,409.50","1,410.79","1,405.24","","-0.28%"
"01/30/2013","1,409.47","1,411.09","1,413.54","1,408.53","","-0.09%"
"01/29/2013","1,410.68","1,402.96","1,411.95","1,402.93","","0.54%"
"01/28/2013","1,403.04","1,404.97","1,405.21","1,400.38","","-0.17%"
"01/25/2013","1,405.47","1,395.83","1,405.47","1,395.29","","0.67%"
"01/24/2013","1,396.14","1,393.16","1,400.14","1,391.86","","0.22%"
"01/23/2013","1,393.04","1,393.94","1,394.72","1,390.15","","-0.04%"
"01/22/2013","1,393.62","1,389.71","1,393.89","1,387.11","","0.29%"
"01/21/2013","1,389.58","1,388.29","1,390.04","1,387.40","","0.11%"
"01/18/2013","1,388.11","1,386.00","1,389.66","1,383.36","","0.14%"
"01/17/2013","1,386.16","1,378.77","1,388.48","1,377.22","","0.53%"
"01/16/2013","1,378.92","1,381.26","1,381.91","1,375.24","","-0.28%"
"01/15/2013","1,382.74","1,379.97","1,382.90","1,375.93","","0.18%"
"01/14/2013","1,380.21","1,381.49","1,384.13","1,376.81","","-0.13%"
"01/11/2013","1,381.94","1,379.24","1,381.97","1,377.64","","0.25%"
"01/10/2013","1,378.48","1,367.23","1,379.76","1,366.85","","0.83%"
"01/09/2013","1,367.15","1,363.13","1,369.49","1,361.59","","0.31%"
"01/08/2013","1,362.89","1,368.33","1,368.74","1,359.21","","-0.29%"
"01/07/2013","1,366.91","1,370.93","1,371.58","1,363.40","","-0.23%"
"01/04/2013","1,370.11","1,361.40","1,371.85","1,360.38","","0.42%"
"01/03/2013","1,364.39","1,365.85","1,367.53","1,359.87","","-0.22%"
"01/02/2013","1,367.38","1,338.72","1,367.38","1,338.46","","2.15%"
"01/01/2013","1,338.55","1,339.39","1,339.64","1,338.55","","0.00%"
"12/31/2012","1,338.50","1,327.13","1,338.86","1,324.52","","0.88%"
"12/28/2012","1,326.84","1,335.80","1,338.38","1,326.38","","-0.71%"
"12/27/2012","1,336.30","1,336.45","1,340.62","1,326.94","","0.02%"
"12/26/2012","1,335.98","1,339.21","1,342.00","1,334.31","","-0.23%"
"12/25/2012","1,339.04","1,339.07","1,339.75","1,338.16","","0.05%"
"12/24/2012","1,338.34","1,340.54","1,342.01","1,336.73","","-0.20%"
"12/21/2012","1,341.06","1,352.28","1,353.72","1,336.82","","-0.80%"
"12/20/2012","1,351.85","1,347.76","1,352.33","1,346.92","","0.22%"
"12/19/2012","1,348.90","1,347.60","1,355.34","1,347.58","","0.07%"
"12/18/2012","1,347.92","1,335.21","1,348.35","1,335.21","","0.95%"
"12/17/2012","1,335.20","1,326.59","1,335.32","1,325.21","","0.73%"
"12/14/2012","1,325.49","1,327.04","1,329.29","1,325.05","","-0.16%"
"12/13/2012","1,327.62","1,332.65","1,334.63","1,325.06","","-0.35%"
"12/12/2012","1,332.27","1,330.32","1,338.69","1,329.98","","0.18%"
"12/11/2012","1,329.94","1,322.22","1,333.26","1,321.24","","0.60%"
"12/10/2012","1,321.96","1,320.07","1,323.45","1,317.80","","0.09%"
"12/07/2012","1,320.74","1,318.48","1,321.78","1,316.46","","0.12%"
"12/06/2012","1,319.13","1,315.51","1,319.37","1,314.50","","0.28%"
"12/05/2012","1,315.40","1,313.82","1,319.21","1,308.78","","0.11%"
"12/04/2012","1,314.02","1,313.61","1,317.49","1,312.07","","0.02%"
"12/03/2012","1,313.82","1,315.29","1,322.74","1,313.35","","-0.13%"
"11/30/2012","1,315.49","1,314.65","1,317.79","1,312.72","","0.06%"
"11/29/2012","1,314.67","1,304.71","1,317.08","1,304.58","","0.83%"
"11/28/2012","1,303.85","1,299.45","1,304.91","1,287.50","","0.35%"
"11/27/2012","1,299.36","1,303.46","1,306.39","1,298.70","","-0.25%"
"11/26/2012","1,302.63","1,305.31","1,306.81","1,297.56","","-0.17%"
"11/23/2012","1,304.85","1,290.47","1,305.69","1,290.14","","1.11%"
"11/22/2012","1,290.50","1,284.74","1,290.96","1,284.70","","0.48%"
"11/21/2012","1,284.32","1,281.75","1,284.67","1,279.24","","0.24%"
"11/20/2012","1,281.29","1,279.91","1,282.57","1,275.51","","0.03%"
"11/19/2012","1,280.86","1,254.49","1,280.86","1,254.49","","2.20%"
"11/16/2012","1,253.31","1,253.67","1,255.99","1,244.45","","-0.04%"
"11/15/2012","1,253.86","1,257.00","1,259.17","1,250.33","","-0.26%"
"11/14/2012","1,257.12","1,271.52","1,273.09","1,255.49","","-1.16%"
"11/13/2012","1,271.85","1,274.05","1,279.60","1,265.65","","-0.19%"
"11/12/2012","1,274.27","1,276.19","1,278.16","1,272.95","","-0.14%"
"11/09/2012","1,276.02","1,277.36","1,282.35","1,270.22","","-0.05%"
"11/08/2012","1,276.72","1,289.16","1,291.85","1,276.72","","-0.96%"
"11/07/2012","1,289.11","1,311.77","1,316.57","1,285.71","","-1.70%"
"11/06/2012","1,311.42","1,303.60","1,314.44","1,302.80","","0.62%"
"11/05/2012","1,303.37","1,305.07","1,305.75","1,298.43","","-0.18%"
"11/02/2012","1,305.77","1,313.53","1,317.14","1,304.79","","-0.57%"
"11/01/2012","1,313.19","1,301.78","1,314.31","1,299.81","","0.90%"
"10/31/2012","1,301.52","1,302.04","1,308.00","1,298.62","","-0.05%"
"10/30/2012","1,302.18","1,297.01","1,302.32","1,296.18","","0.40%"
"10/29/2012","1,296.96","1,299.67","1,300.71","1,295.87","","-0.25%"
"10/26/2012","1,300.23","1,301.96","1,303.91","1,295.82","","-0.19%"
"10/25/2012","1,302.77","1,298.59","1,309.78","1,298.38","","0.31%"
"10/24/2012","1,298.76","1,300.22","1,305.98","1,296.69","","-0.09%"
"10/23/2012","1,299.99","1,320.52","1,321.43","1,295.57","","-1.58%"
"10/22/2012","1,320.86","1,321.66","1,322.99","1,313.77","","-0.11%"
"10/19/2012","1,322.28","1,338.29","1,338.54","1,319.89","","-1.29%"
"10/18/2012","1,339.55","1,339.53","1,343.48","1,335.85","","-0.01%"
"10/17/2012","1,339.65","1,331.26","1,340.68","1,331.19","","0.77%"
"10/16/2012","1,329.43","1,313.30","1,330.48","1,313.30","","1.27%"
"10/15/2012","1,312.78","1,305.35","1,314.11","1,303.70","","0.52%"
"10/12/2012","1,306.02","1,308.66","1,313.34","1,303.69","","-0.21%"
"10/11/2012","1,308.83","1,304.22","1,315.52","1,302.98","","0.28%"
"10/10/2012","1,305.14","1,312.75","1,312.76","1,303.62","","-0.63%"
"10/09/2012","1,313.46","1,326.01","1,326.65","1,312.64","","-0.97%"
"10/08/2012","1,326.37","1,332.91","1,332.91","1,324.84","","-0.62%"
"10/05/2012","1,334.63","1,329.53","1,341.01","1,329.26","","0.42%"
"10/04/2012","1,329.00","1,319.62","1,330.44","1,319.30","","0.77%"
"10/03/2012","1,318.91","1,318.70","1,320.86","1,313.51","","-0.05%"
"10/02/2012","1,319.52","1,318.20","1,324.94","1,315.27","","0.05%"
"10/01/2012","1,318.81","1,309.30","1,326.73","1,308.48","","0.56%"
"09/28/2012","1,311.50","1,322.01","1,323.41","1,308.10","","-0.66%"
"09/27/2012","1,320.17","1,310.00","1,323.60","1,309.68","","0.82%"
"09/26/2012","1,309.40","1,323.11","1,323.40","1,307.21","","-1.34%"
"09/25/2012","1,327.25","1,332.12","1,339.18","1,325.07","","-0.34%"
"09/24/2012","1,331.81","1,336.93","1,337.15","1,328.05","","-0.47%"
"09/21/2012","1,338.05","1,335.47","1,343.23","1,335.37","","0.27%"
"09/20/2012","1,334.48","1,340.82","1,341.21","1,326.48","","-0.52%"
"09/19/2012","1,341.50","1,337.03","1,343.83","1,336.48","","0.32%"
"09/18/2012","1,337.16","1,341.53","1,342.58","1,334.43","","-0.38%"
"09/17/2012","1,342.31","1,346.59","1,347.68","1,339.16","","-0.39%"
"09/14/2012","1,347.61","1,332.96","1,353.69","1,332.96","","1.36%"
"09/13/2012","1,329.48","1,316.95","1,334.23","1,314.56","","0.97%"
